pred,truth
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.5,1.0
0.499999,1.0
0.499999,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.499999,1.0
0.5,1.0
0.499999,0.0
0.499999,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.5,0.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.5,0.0
0.5,1.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,0.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.5,0.0
0.499999,0.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.499999,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,0.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.5,1.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.500001,0.0
0.499999,1.0
0.500001,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.500001,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.500001,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,1.0
0.499999,0.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.499999,1.0
0.499999,0.0
0.500001,0.0
0.500001,0.0
0.499999,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.500001,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.499999,0.0
0.500001,1.0
0.500001,0.0
0.499999,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.499999,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.499999,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.499999,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.499999,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.499999,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.499999,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.499999,0.0
0.500001,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,0.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.500001,1.0
0.499999,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.499999,0.0
0.500001,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.499999,1.0
0.500001,0.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.499999,0.0
0.500001,0.0
0.500001,1.0
0.499999,0.0
0.499999,1.0
0.500001,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,1.0
0.500001,0.0
0.499999,0.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.499999,1.0
0.500001,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.500001,1.0
0.499999,0.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.500002,1.0
0.500001,0.0
0.499998,1.0
0.500002,1.0
0.500002,1.0
0.500001,1.0
0.5,1.0
0.500002,1.0
0.500002,1.0
0.500001,1.0
0.500002,1.0
0.499998,1.0
0.499998,1.0
0.500002,1.0
0.500002,1.0
0.500001,1.0
0.500001,1.0
0.499998,0.0
0.499998,1.0
0.499999,0.0
0.499998,0.0
0.500001,0.0
0.500002,0.0
0.499998,0.0
0.500002,1.0
0.5,1.0
0.500002,1.0
0.500002,1.0
0.500002,1.0
0.5,1.0
0.499998,1.0
0.500002,1.0
0.499998,0.0
0.500001,1.0
0.500001,0.0
0.499998,0.0
0.500001,1.0
0.500001,1.0
0.500002,0.0
0.500002,1.0
0.500002,1.0
0.499998,0.0
0.500002,0.0
0.500002,1.0
0.500001,0.0
0.500001,1.0
0.499999,0.0
0.499999,1.0
0.500002,1.0
0.500002,1.0
0.499998,0.0
0.500002,1.0
0.500002,1.0
0.500002,1.0
0.500002,1.0
0.5,0.0
0.499998,0.0
0.499999,0.0
0.500002,1.0
0.499998,1.0
0.500001,0.0
0.500002,1.0
0.499998,0.0
0.499999,1.0
0.499999,0.0
0.500002,1.0
0.500002,1.0
0.500001,0.0
0.500002,1.0
0.500001,0.0
0.500001,0.0
0.499998,1.0
0.500001,1.0
0.500002,1.0
0.500002,0.0
0.500001,1.0
0.500002,1.0
0.500001,0.0
0.5,1.0
0.499999,1.0
0.499998,1.0
0.500002,1.0
0.500002,1.0
0.499998,1.0
0.500002,1.0
0.500002,1.0
0.500001,1.0
0.500002,1.0
0.5,0.0
0.500002,1.0
0.500001,0.0
0.500002,1.0
0.5,0.0
0.499999,0.0
0.499999,1.0
0.500002,1.0
0.499999,0.0
0.500002,1.0
0.500002,1.0
0.500001,0.0
0.500002,1.0
0.5,0.0
0.500001,1.0
0.500002,0.0
0.500002,1.0
0.500001,1.0
0.500001,0.0
0.500002,1.0
0.500002,0.0
0.500001,0.0
0.500002,1.0
0.500001,0.0
0.500001,0.0
0.500002,1.0
0.500002,1.0
0.500001,1.0
0.500001,0.0
0.499999,1.0
0.500001,0.0
0.499999,0.0
0.499999,1.0
0.5,0.0
0.5,1.0
0.499999,1.0
0.500002,0.0
0.500001,1.0
0.500002,1.0
0.500002,0.0
0.500002,0.0
0.500001,1.0
0.500001,1.0
0.500002,0.0
0.499999,1.0
0.500001,1.0
0.5,0.0
0.499999,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.500002,1.0
0.500002,1.0
0.499999,1.0
0.5,0.0
0.500002,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.500002,1.0
0.500002,0.0
0.499999,0.0
0.500002,0.0
0.500002,1.0
0.500002,1.0
0.500002,1.0
0.5,1.0
0.499999,0.0
0.5,0.0
0.500002,0.0
0.500001,0.0
0.5,1.0
0.500002,1.0
0.499999,0.0
0.500001,0.0
0.499999,1.0
0.500002,0.0
0.500002,1.0
0.5,1.0
0.500002,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.500002,1.0
0.5,0.0
0.500001,1.0
0.500002,0.0
0.5,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500002,0.0
0.500002,1.0
0.500001,0.0
0.500002,1.0
0.500002,0.0
0.500001,1.0
0.500002,1.0
0.5,0.0
0.500002,1.0
0.5,1.0
0.500002,1.0
0.5,1.0
0.499999,0.0
0.500001,1.0
0.500002,0.0
0.499999,0.0
0.500002,0.0
0.500002,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.5,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.500001,0.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.500001,0.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.500001,1.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.5,1.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.5,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.5,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.5,1.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,1.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,1.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.499999,0.0
0.5,0.0
0.500001,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.500001,0.0
0.5,1.0
0.5,0.0
0.500001,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.500001,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,0.0
0.5,1.0
0.5,1.0
0.500001,0.0
0.5,0.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.5,1.0
0.500001,0.0
0.500001,1.0
0.500001,1.0
